pair,combo,id,reasons,short_preview
"neptune_saturn","cancer_sagittarius","45","banned: ""будет""","Тянет в дорогу, но без дома быстро начинает скучать по родным стенам."
"neptune_saturn","cancer_pisces","48","short words: 10 (need 12-25); banned: ""будет""","Чувствует других на расстоянии, но потом долго восстанавливается от этого."
"neptune_saturn","leo_leo","53","full words: 84 (need 50-80)","Хочет быть лучшим и готов вкалывать ради этого, но признавать ошибки не любит."
"neptune_saturn","leo_virgo","54","full words: 82 (need 50-80)","Хочет быть лучшим, но постоянно сомневается в себе — переделывает по десять раз."
"neptune_saturn","leo_libra","55","full words: 81 (need 50-80)","Старается выглядеть безупречно и ценит гармонию, но ради красивого жеста может п"
"neptune_saturn","leo_capricorn","58","full words: 84 (need 50-80)","Строит грандиозные планы и спокойно идёт к ним десятилетиями, не теряя азарта."
"neptune_saturn","leo_aquarius","59","full words: 89 (need 50-80)","Готов отстаивать самую безумную идею, если видит в ней перспективу для всех."
"neptune_saturn","leo_pisces","60","full words: 101 (need 50-80)","Мечтает о всеобщем признании, но чаще всего тихо страдает в своём иллюзорном мир"
"neptune_saturn","virgo_taurus","62","short words: 11 (need 12-25); full words: 83 (need 50-80)","Предпочитает проверенное временем, но доводит это до идеала с маниакальным упорс"
"neptune_saturn","virgo_gemini","63","full words: 82 (need 50-80); banned: ""будет""","Всё раскладывает по полочкам в голове, но полочек так много, что он вечно перекл"
"neptune_saturn","virgo_scorpio","68","full words: 48 (need 50-80)","Привык копать глубоко и не удовлетворяется поверхностными объяснениями, предпочи"
"neptune_saturn","virgo_capricorn","70","banned: ""будет""","Любая задача превращается в многоэтапный план с чёткими сроками и запасными вари"
"neptune_saturn","virgo_pisces","72","short words: 11 (need 12-25)","Пытается навести порядок в хаосе чужих эмоций и своих собственных предчувствий."
"neptune_saturn","libra_taurus","74","short words: 11 (need 12-25)","Долго выбирает подарок, чтобы он был и красивым, и практичным одновременно."
"neptune_saturn","libra_leo","77","short words: 11 (need 12-25); full words: 82 (need 50-80)","Ищет идеальные отношения, но не выносит, когда его заслуги остаются незамеченным"
"neptune_saturn","libra_virgo","78","full words: 85 (need 50-80)","Стремится к идеальным отношениям и переживает из-за каждой мелочи, которая наруш"
"neptune_saturn","libra_scorpio","80","short words: 10 (need 12-25)","Мечтает о гармоничном союзе, но постоянно проверяет партнёра на искренность."
"neptune_saturn","libra_sagittarius","81","short words: 11 (need 12-25)","С лёгкостью заводит друзей, но редко поддерживает отношения дольше пары месяцев."
"neptune_saturn","libra_aquarius","83","banned: ""будет""","Может часами обсуждать абстрактные идеи, но теряется, когда нужно выбрать, что з"
"neptune_saturn","libra_pisces","84","banned: ""будет""","Легко подстраивается под других, но потом долго не может понять, чего хотел на с"
"neptune_saturn","scorpio_aries","85","short words: 11 (need 12-25)","Может разрушить отношения ради принципа, а потом годами жалеть о содеянном."
"neptune_saturn","scorpio_taurus","86","banned: ""ресурс""","Может молча копить недовольство годами, а потом просто собрать вещи и уйти без о"
"neptune_saturn","scorpio_scorpio","92","short words: 11 (need 12-25)","Переживает всё на пределе возможностей, но внешне остаётся непроницаемым и собра"
"neptune_saturn","sagittarius_taurus","98","banned: ""будет""","Мечтает о кругосветке, но только если в каждом городе будет удобная кровать и зн"
"neptune_saturn","sagittarius_libra","103","short words: 9 (need 12-25)","Красиво обещает, но избегает конкретики, предпочитая сохранять приятную неопреде"
"neptune_saturn","sagittarius_sagittarius","105","full words: 83 (need 50-80)","Ни минуты не сидит на месте и постоянно ищет, чем бы ещё заняться."
"neptune_saturn","capricorn_cancer","112","banned: ""будет""","Выглядит сдержанным, но глубоко переживает события и долго помнит обиды от близк"
"neptune_saturn","capricorn_leo","113","banned: ""будет""","Сначала строит планы на год, а потом удивляется, что все ждут от него праздника "
"neptune_saturn","capricorn_scorpio","116","full words: 82 (need 50-80)","Сначала изучает все слабые места человека, а потом решает, подпускать его к себе"
"neptune_saturn","capricorn_sagittarius","117","short words: 11 (need 12-25)","Может быть педантичным и ответственным, а через час—уже искать новое приключение"
"neptune_saturn","capricorn_capricorn","118","short words: 11 (need 12-25)","Старается всё контролировать, даже собственные мечты, и редко позволяет себе рас"
"neptune_saturn","capricorn_pisces","120","short words: 10 (need 12-25)","Умеет соединять фантазию с реальностью, превращая идеи в конкретные дела."
"neptune_saturn","aquarius_taurus","122","full words: 85 (need 50-80)","Ему нужно время, чтобы принять новое — сначала обкатывает идею в голове неделями"
"neptune_saturn","aquarius_gemini","123","full words: 83 (need 50-80)","Может за час обсудить десять тем и в каждой найдёт, что возразить."
"neptune_saturn","aquarius_cancer","124","full words: 83 (need 50-80); banned: ""будет""","Заботится о других, но не ждёт, что кто-то будет заботиться о нём в ответ."
"neptune_saturn","aquarius_virgo","126","short words: 10 (need 12-25)","Обдумывает необычные идеи до мелочей, прежде чем решиться на шаг."
"neptune_saturn","aquarius_libra","127","short words: 10 (need 12-25)","Старается сохранять равновесие в общении, но не жертвует своими принципами."
"neptune_saturn","aquarius_scorpio","128","short words: 10 (need 12-25)","Склонен глубоко анализировать нестандартные идеи, но доверяет далеко не всем."
"neptune_saturn","pisces_gemini","135","full words: 87 (need 50-80)","В его голове сотня идей, но он редко доводит хоть одну до конца, увлекаясь следу"
"neptune_saturn","pisces_leo","137","full words: 86 (need 50-80)","Рисует в воображении грандиозные проекты, но требует от себя идеального исполнен"
"neptune_saturn","pisces_virgo","138","full words: 86 (need 50-80)","Мечтает о прекрасном, но тут же разбирает каждую деталь на предмет ошибок — фант"
"neptune_saturn","pisces_libra","139","full words: 92 (need 50-80)","Стремится к идеальным отношениям, но так боится конфликтов, что часто забывает о"
"neptune_saturn","pisces_scorpio","140","full words: 87 (need 50-80)","Видит людей насквозь, но сам остаётся загадкой — его доверие нужно заслужить год"
"neptune_saturn","pisces_capricorn","142","banned: ""ресурс""","Старается всё предусмотреть, но часто действует по наитию в самый ответственный "
"neptune_saturn","pisces_pisces","144","banned: ""будет""","Может раствориться в чужих проблемах так, что забудет поесть и выключить свет."
"neptune_uranus","aries_aries","1","short words: 11 (need 12-25)","Срывается с места, едва загоревшись идеей, и редко оглядывается на последствия."
"neptune_uranus","aries_gemini","3","full words: 82 (need 50-80)","Может начать три дела одновременно и каждое бросить на полпути ради новой идеи."
"neptune_uranus","aries_leo","5","short words: 11 (need 12-25); full words: 82 (need 50-80)","Начинает с размахом, быстро остывает, но хочет аплодисментов до самого финала."
"neptune_uranus","aries_virgo","6","short words: 11 (need 12-25); banned: ""будет""","Горит идеей, но тут же тормозит себя проверками и страхом ошибки."
"neptune_uranus","aries_scorpio","8","short words: 10 (need 12-25)","Кажется открытым, но не прощает предательства и всегда помнит обиду."
"neptune_uranus","taurus_aries","13","short words: 9 (need 12-25)","Долго запрягает, но если решился — переубедить его невозможно."
"neptune_uranus","taurus_gemini","15","short words: 10 (need 12-25)","Может часами обсуждать идеи, но редко доводит их до конца."
"neptune_uranus","taurus_cancer","16","short words: 11 (need 12-25)","Ценит уют и ритуалы, но может внезапно переехать или сменить обстановку."
"neptune_uranus","gemini_aries","25","full words: 89 (need 50-80)","Схватывает идею на лету и тут же бросается её реализовывать, не дожидаясь инстру"
"neptune_uranus","gemini_gemini","27","full words: 85 (need 50-80)","Мысли мелькают быстрее, чем он успевает их озвучить, и он постоянно переключаетс"
"neptune_uranus","gemini_cancer","28","full words: 89 (need 50-80)","Много говорит о чувствах, но сам до конца не понимает, что именно переживает."
"neptune_uranus","gemini_virgo","30","short words: 11 (need 12-25)","Обожает анализировать каждую мелочь, но потом сам путается в собственных выводах"
"neptune_uranus","cancer_aries","37","short words: 11 (need 12-25)","Вспыхивает мгновенно, если задеты близкие, а потом жалеет о резких словах."
"neptune_uranus","cancer_taurus","38","short words: 11 (need 12-25)","Ценит постоянство и уют, но тяжело переживает, когда привычный мир рушится."
"neptune_uranus","cancer_cancer","40","short words: 10 (need 12-25)","Создаёт уют везде, но сам часто тоскует без видимой причины."
"neptune_uranus","cancer_leo","41","banned: ""будет""","Ждёт искреннего признания, но если его не получает — замыкается и обижается в од"
"neptune_uranus","cancer_libra","43","short words: 11 (need 12-25)","Избегает конфликтов, даже если приходится жертвовать своими интересами ради мира"
"neptune_uranus","cancer_sagittarius","45","full words: 87 (need 50-80)","Может тосковать по дому, находясь в кругосветном путешествии, и мечтать о дороге"
"neptune_uranus","cancer_capricorn","46","banned: ""фундамент""","Выглядит сдержанным и прагматичным, но внутри переживает так сильно, что это мож"
"neptune_uranus","cancer_aquarius","47","full words: 90 (need 50-80)","Может искренне переживать за друга, но при этом забыть о встрече, увлёкшись ново"
"neptune_uranus","cancer_pisces","48","full words: 83 (need 50-80); banned: ""будет""","Может раствориться в чужой проблеме, а потом удивиться, почему самому стало плох"
"neptune_uranus","leo_aries","49","short words: 9 (need 12-25)","Вспыхивает мгновенно, действует напролом и редко оглядывается на последствия."
"neptune_uranus","leo_taurus","50","short words: 11 (need 12-25); banned: ""ресурс""","Медленно разгоняется, но если взялся — идёт до конца, требуя признания."
"neptune_uranus","leo_cancer","52","short words: 10 (need 12-25)","Сначала присматривается, потом включается по полной и требует тёплого приёма."
"neptune_uranus","leo_leo","53","banned: ""будет""","Требует всеобщего внимания, но терпеть не может, когда ему указывают, как себя в"
"neptune_uranus","leo_virgo","54","full words: 91 (need 50-80)","Хочет быть звездой, но переживает из-за каждой мелочи и требует от себя идеала."
"neptune_uranus","leo_scorpio","56","full words: 81 (need 50-80); banned: ""глубина""","Его обаяние ощущается как вызов: он либо очаровывает, либо пугает своей интенсив"
"neptune_uranus","leo_capricorn","58","full words: 86 (need 50-80); banned: ""будет""","Сочетает творческий размах с железной дисциплиной, но долго не решается показать"
"neptune_uranus","leo_aquarius","59","full words: 90 (need 50-80)","Загорается необычными идеями и упрямо воплощает их, пока не докажет всем, что он"
"neptune_uranus","leo_pisces","60","full words: 81 (need 50-80)","Мечтает о всеобщем признании, но прячет свои творения от чужих глаз, боясь крити"
"neptune_uranus","virgo_virgo","66","short words: 10 (need 12-25)","Перепроверяет каждую деталь, потому что только он знает, как правильно."
"neptune_uranus","virgo_libra","67","short words: 9 (need 12-25)","Подолгу выбирает идеальный вариант, боясь ошибиться и обидеть других."
"neptune_uranus","virgo_scorpio","68","short words: 10 (need 12-25)","Видит скрытые мотивы людей и не прощает обмана или небрежности."
"neptune_uranus","virgo_sagittarius","69","full words: 82 (need 50-80)","Может купить билеты в последний момент, но перед этим трижды проверить список ве"
"neptune_uranus","virgo_capricorn","70","banned: ""будет""","Составит подробный список дел на год вперёд и будет расстраиваться, если что-то "
"neptune_uranus","libra_aries","73","full words: 48 (need 50-80)","Сначала выслушает все стороны, а потом неожиданно для всех сделает так, как сам "
"neptune_uranus","libra_taurus","74","banned: ""будет""","Ценит уют и покой, но может внезапно переставить мебель или сменить привычки."
"neptune_uranus","libra_gemini","75","short words: 11 (need 12-25); banned: ""будет""","Поддерживает любую беседу, но его взгляды могут измениться к концу разговора."
"neptune_uranus","libra_cancer","76","short words: 11 (need 12-25)","Старается заботиться о близких, но иногда уходит в себя без объяснений."
"neptune_uranus","libra_virgo","78","short words: 9 (need 12-25); full words: 87 (need 50-80)","Любит порядок и гармонию, но перфекционизм часто мешает расслабиться."
"neptune_uranus","libra_libra","79","short words: 9 (need 12-25); banned: ""будет""","Избегает ссор любой ценой, но внутри переживает каждую несправедливость."
"neptune_uranus","libra_scorpio","80","short words: 8 (need 12-25); full words: 86 (need 50-80)","Выглядит дружелюбным, но никому не раскрывается до конца."
"neptune_uranus","libra_capricorn","82","full words: 49 (need 50-80)","Внешне вежлив и выдержан, но внутри зреют радикальные планы по перестройке систе"
"neptune_uranus","libra_aquarius","83","full words: 48 (need 50-80)","Искренне верит в равенство для всех, но ломает любые традиции ради этой идеи."
"neptune_uranus","libra_pisces","84","short words: 10 (need 12-25)","Тонко чувствует настроения других, но его реакции внезапны и непредсказуемы."
"neptune_uranus","scorpio_aries","85","short words: 11 (need 12-25); full words: 83 (need 50-80)","Сначала взрывается эмоционально, а потом разбирается, что именно произошло и поч"
"neptune_uranus","scorpio_taurus","86","full words: 86 (need 50-80); banned: ""будет""","Долго терпит и копит недовольство, но однажды взрывается так, что последствия уж"
"neptune_uranus","scorpio_cancer","88","short words: 11 (need 12-25)","Глубоко привязывается к людям, но внезапно может оборвать связь без объяснений."
"neptune_uranus","scorpio_virgo","90","short words: 10 (need 12-25)","Привык всё анализировать, особенно собственные чувства и скрытые мотивы других."
"neptune_uranus","scorpio_capricorn","94","short words: 11 (need 12-25)","Сначала просчитывает все риски до седьмого колена, а потом действует наверняка."
"neptune_uranus","scorpio_pisces","96","short words: 11 (need 12-25)","Чувствует других настолько тонко, что иногда путает их эмоции со своими."
"neptune_uranus","sagittarius_virgo","102","short words: 11 (need 12-25)","Мечтает о великих свершениях, но проверяет каждую деталь по десять раз."
"neptune_uranus","sagittarius_libra","103","short words: 10 (need 12-25)","Увлекается новыми идеями, но всегда ищет компанию, чтобы разделить восторг."
"neptune_uranus","sagittarius_scorpio","104","short words: 11 (need 12-25)","Ищет не просто новых впечатлений, а возможности кардинально изменить свою жизнь."
"neptune_uranus","sagittarius_aquarius","107","short words: 11 (need 12-25)","Вдохновляется идеей, собирает единомышленников, а потом забывает, зачем всё это "
"neptune_uranus","capricorn_cancer","112","short words: 11 (need 12-25)","Выглядит надёжным и спокойным, но внутри боится оказаться никому не нужным."
"neptune_uranus","capricorn_leo","113","full words: 82 (need 50-80)","Строит долгосрочные планы, но хочет, чтобы их заметили и оценили по достоинству."
"neptune_uranus","capricorn_virgo","114","full words: 90 (need 50-80)","Проверяет всё по три раза и нервничает, если что-то идёт не по плану."
"neptune_uranus","capricorn_libra","115","full words: 86 (need 50-80)","Долго выбирает между тем, что правильно, и тем, что хочется на самом деле."
"neptune_uranus","capricorn_scorpio","116","full words: 88 (need 50-80)","Не прощает предательства и помнит каждую мелочь, даже если внешне остаётся невоз"
"neptune_uranus","capricorn_sagittarius","117","full words: 93 (need 50-80)","Ставит масштабные цели и рискует ради них, но часто отвлекается на новые возможн"
"neptune_uranus","capricorn_capricorn","118","full words: 90 (need 50-80)","Строит свою жизнь шаг за шагом, не поддаётся эмоциям и редко отклоняется от наме"
"neptune_uranus","capricorn_aquarius","119","full words: 85 (need 50-80)","Может выглядеть консерватором, но внутри него живёт бунтарь, который всё передел"
"neptune_uranus","capricorn_pisces","120","short words: 11 (need 12-25); full words: 89 (need 50-80)","Сочетает практичность с мечтательностью, долго взвешивает решения, но часто дове"
"neptune_uranus","aquarius_taurus","122","full words: 86 (need 50-80); banned: ""будет""","Сначала долго присматривается к новому, а потом внедряет его так, будто сам прид"
"neptune_uranus","aquarius_gemini","123","short words: 11 (need 12-25); full words: 88 (need 50-80)","Говорит так быстро, что сам иногда удивляется собственным мыслям и выводам."
"neptune_uranus","aquarius_cancer","124","full words: 85 (need 50-80)","Может часами обсуждать новейшие идеи, но обязательно вернётся к тому, что греет "
"neptune_uranus","aquarius_leo","125","banned: ""быть собой""","Придумывает необычные идеи, но хочет, чтобы их заметили и оценили по достоинству"
"neptune_uranus","aquarius_libra","127","short words: 11 (need 12-25)","Умеет находить общий язык с кем угодно, оставаясь верным своим принципам."
"neptune_uranus","aquarius_scorpio","128","short words: 10 (need 12-25)","Хочет радикальных перемен и умеет убеждать, чувствуя слабые места собеседника."
"neptune_uranus","pisces_virgo","138","short words: 9 (need 12-25)","Может составить идеальный план отпуска, но забыть купить билеты."
"neptune_uranus","pisces_sagittarius","141","short words: 10 (need 12-25)","Готов отправиться в путешествие за новыми ощущениями хоть завтра утром."
"neptune_uranus","pisces_capricorn","142","short words: 10 (need 12-25)","Строит планы на годы вперёд, но оставляет место для чуда."
"neptune_uranus","pisces_aquarius","143","short words: 9 (need 12-25)","Может часами обсуждать абстрактные идеи, а потом забыть поужинать."
"neptune_uranus","pisces_pisces","144","short words: 11 (need 12-25)","Может раствориться в музыке или фильме так, что перестанет замечать время."
"pluto_saturn","aries_aries","1","full words: 88 (need 50-80)","Рвётся в бой раньше, чем успевает подумать, — но потом никогда не жалеет."
"pluto_saturn","aries_taurus","2","full words: 100 (need 50-80); banned: ""будет""","Начинает с напором, а если что-то идёт не так — просто напролом добивается своег"
"pluto_saturn","aries_gemini","3","full words: 111 (need 50-80)","Генерирует идеи быстрее, чем успевает их записывать, и тут же хочет всё попробов"
"pluto_saturn","aries_cancer","4","full words: 100 (need 50-80)","Сначала бросается в бой, а потом долго переживает, не задел ли он кого-то."
"pluto_saturn","aries_libra","7","short words: 9 (need 12-25)","Постоянно ищет компромисс между своими желаниями и ожиданиями окружающих."
"pluto_saturn","aries_sagittarius","9","short words: 11 (need 12-25)","Может сорваться в путешествие спонтанно, а вернувшись, сразу начать планировать "
"pluto_saturn","aries_capricorn","10","banned: ""будет""","Сначала построит детальный план, а потом будет действовать так, будто плана вооб"
"pluto_saturn","taurus_aries","13","short words: 10 (need 12-25)","Долго раскачивается, но если встал на пути — лучше уступить."
"pluto_saturn","taurus_gemini","15","short words: 10 (need 12-25)","Любит собирать информацию, но принимает решения только после долгих раздумий."
"pluto_saturn","taurus_cancer","16","short words: 10 (need 12-25); full words: 48 (need 50-80)","Ценит домашний уют и стабильность, но эмоции хранит глубоко внутри."
"pluto_saturn","taurus_scorpio","20","banned: ""будет""; banned: ""ресурс""","Не показывает намерений, пока не убедится в надёжности, и не прощает предательст"
"pluto_saturn","gemini_cancer","28","short words: 11 (need 12-25); full words: 45 (need 50-80)","Эмоциональные разговоры может вести часами, но боится, что его неправильно пойму"
"pluto_saturn","gemini_virgo","30","key mismatch: signpair.pluto_saturn.gemini_scorpio → signpair.pluto_saturn.gemini_virgo","Его вопросы всегда бьют в цель, а ответов он ждёт таких же честных, как сам."
"pluto_saturn","gemini_libra","31","key mismatch: signpair.pluto_saturn.gemini_virgo → signpair.pluto_saturn.gemini_libra; short words: 11 (need 12-25)","Постоянно анализирует чужие слова, но боится, что его самого поймут неправильно."
"pluto_saturn","gemini_scorpio","32","key mismatch: signpair.pluto_saturn.gemini_libra → signpair.pluto_saturn.gemini_scorpio","Умеет сгладить любой конфликт, но внутри всё равно остаётся при своём мнении."
"pluto_saturn","gemini_pisces","36","short words: 10 (need 12-25)","Может искренне сопереживать чужой истории, а через минуту рассказывать анекдот."
"pluto_saturn","cancer_taurus","38","banned: ""будет""","Предпочитает проверенные маршруты и знакомые лица — новое вызывает у него тревог"
"pluto_saturn","cancer_gemini","39","short words: 11 (need 12-25)","Может говорить часами, но замолкает, если разговор касается его настоящих чувств"
"pluto_saturn","cancer_leo","41","full words: 86 (need 50-80)","Ему важно, чтобы его ценили, но он редко показывает, насколько сильно ждет одобр"
"pluto_saturn","cancer_libra","43","banned: ""будет""","Он долго взвешивает, стоит ли говорить о своих обидах, чтобы не разрушить гармон"
"pluto_saturn","cancer_scorpio","44","full words: 82 (need 50-80)","Он не прощает предательства, но сам готов ждать годами, чтобы вернуть доверие."
"pluto_saturn","cancer_sagittarius","45","short words: 11 (need 12-25)","Мечется между домом и дорогой, искренне любя и тех, и других."
"pluto_saturn","cancer_capricorn","46","short words: 10 (need 12-25); banned: ""фундамент""","Строит жизнь на прочном фундаменте, но глубоко внутри очень раним."
"pluto_saturn","cancer_aquarius","47","short words: 10 (need 12-25)","Тянется к стабильности, но задыхается без свободы и новых идей."
"pluto_saturn","cancer_pisces","48","banned: ""будет""","Всё пропускает через себя, ему нужно тихое место, чтобы не раствориться в чужих "
"pluto_saturn","leo_aries","49","short words: 11 (need 12-25)","Начинает действовать мгновенно, если видит шанс выделиться и доказать свою право"
"pluto_saturn","leo_pisces","60","full words: 86 (need 50-80)","Творит с душой, но потом мучительно сомневается, заслуживает ли его творение при"
"pluto_saturn","virgo_taurus","62","key mismatch: signpair.pluto_saturn.virgo_cancer → signpair.pluto_saturn.virgo_taurus","Постороннему может показаться холодным, но на самом деле он переживает глубже, ч"
"pluto_saturn","virgo_cancer","64","key mismatch: signpair.pluto_saturn.virgo_taurus → signpair.pluto_saturn.virgo_cancer","Не выносит беспорядка в доме и в планах, но ради комфорта готов переставить мебе"
"pluto_saturn","virgo_virgo","66","full words: 91 (need 50-80); banned: ""будет""","Раскладывает всё по порядку и страдает, если что-то лежит не на своём месте."
"pluto_saturn","virgo_libra","67","full words: 84 (need 50-80)","Подолгу выбирает между идеальным решением и самым красивым, рискуя не выбрать ни"
"pluto_saturn","virgo_scorpio","68","short words: 11 (need 12-25); full words: 83 (need 50-80); banned: ""будет""","Запоминает каждую мелочь и проверяет всё досконально, особенно если не доверяет."
"pluto_saturn","libra_virgo","78","short words: 10 (need 12-25)","Стремится к гармонии и порядку, но перфекционизм мешает наслаждаться результатом"
"pluto_saturn","libra_capricorn","82","banned: ""будет""","Долго выбирает, с кем дружить, но если выбрал — будет поддерживать годами."
"pluto_saturn","scorpio_aquarius","95","banned: ""глубина""","Его идеи часто опережают время, а эмоциональная глубина способна удивить даже бл"
"pluto_saturn","sagittarius_taurus","98","short words: 10 (need 12-25); banned: ""будет""","Хочет попробовать всё новое, но чтобы было удобно и привычно."
"pluto_saturn","sagittarius_gemini","99","short words: 10 (need 12-25); banned: ""будет""","Может за час переключиться с ремонта машины на обсуждение философии."
"pluto_saturn","sagittarius_cancer","100","short words: 10 (need 12-25)","Мечтает о дальних странах, но возвращается домой, чтобы переварить впечатления."
"pluto_saturn","sagittarius_leo","101","full words: 86 (need 50-80)","Вдохновляется грандиозными планами и не боится брать на себя роль лидера в их во"
"pluto_saturn","sagittarius_virgo","102","full words: 92 (need 50-80)","Стремится к большому охвату, но рискует увязнуть в деталях и бесконечных правках"
"pluto_saturn","sagittarius_libra","103","full words: 82 (need 50-80)","Умеет объединять людей, но порой тратит слишком много времени на поиск идеальног"
"pluto_saturn","sagittarius_scorpio","104","short words: 11 (need 12-25); full words: 91 (need 50-80)","Увлекается глубокими и запретными темами, но переживает разочарования острее, че"
"pluto_saturn","sagittarius_capricorn","106","short words: 10 (need 12-25)","Мечтает о великих свершениях, но составляет пошаговый план их достижения."
"pluto_saturn","sagittarius_aquarius","107","short words: 10 (need 12-25); full words: 91 (need 50-80)","Убеждён, что только нестандартные идеи способны изменить мир к лучшему."
"pluto_saturn","sagittarius_pisces","108","short words: 9 (need 12-25)","Стремится постичь высшие истины, но легко увлекается чужими переживаниями."
"pluto_saturn","capricorn_taurus","110","banned: ""ресурс""","Упорно движется к цели, не сворачивая — ему важна материальная опора и стабильно"
"pluto_saturn","capricorn_virgo","114","banned: ""будет""","Каждую мелочь он доводит до идеала, но из-за этого большие цели часто откладываю"
"pluto_saturn","capricorn_scorpio","116","banned: ""будет""","Он не показывает своих истинных намерений, но при этом просчитывает ходы соперни"
"pluto_saturn","capricorn_sagittarius","117","short words: 11 (need 12-25)","Мечтает о дальних странах, но сначала достроит дом и посадит дерево."
"pluto_saturn","capricorn_aquarius","119","short words: 11 (need 12-25)","Планирует всё до мелочей, но оставляет лазейку для внезапной гениальной идеи."
"pluto_saturn","capricorn_pisces","120","banned: ""будет""","Строит карьеру по плану, но втайне надеется, что однажды всё изменится к лучшему"
"pluto_saturn","aquarius_taurus","122","short words: 10 (need 12-25)","Упрямо отстаивает свои идеи, даже если большинство считает их странными."
"pluto_saturn","aquarius_cancer","124","short words: 10 (need 12-25)","За внешней отстранённостью скрывается человек, который остро переживает за близк"
"pluto_saturn","aquarius_libra","127","short words: 10 (need 12-25)","Способен объединить людей вокруг нестандартной идеи, не навязывая её силой."
"pluto_saturn","aquarius_scorpio","128","short words: 10 (need 12-25)","Может увлечься запретной темой и изучать её с одержимостью исследователя."
"pluto_saturn","aquarius_sagittarius","129","short words: 11 (need 12-25)","Легко увлекается новыми идеями, но быстро теряет интерес к их реализации."
"pluto_saturn","aquarius_capricorn","130","short words: 11 (need 12-25)","Придумывает нестандартные решения, но тратит много времени на проверку их надёжн"
"pluto_saturn","pisces_aries","133","short words: 11 (need 12-25)","Сначала бросается в дело, а потом пытается осмыслить, что вообще произошло."
"pluto_saturn","pisces_gemini","135","short words: 7 (need 12-25)","Говорит быстрее, чем успевает осмыслить собственные ощущения."
"pluto_saturn","pisces_libra","139","short words: 10 (need 12-25)","Избегает конфликтов, но внутри переживает так глубоко, что это выматывает."
"pluto_saturn","pisces_scorpio","140","short words: 11 (need 12-25)","Он видит людей насквозь, но предпочитает молчать о том, что заметил."
"pluto_saturn","pisces_sagittarius","141","short words: 11 (need 12-25)","Ищет истину с азартом охотника, но боится найти ответы слишком болезненные."
"pluto_saturn","pisces_capricorn","142","short words: 11 (need 12-25)","Снаружи — надёжная стена, внутри — океан сомнений и невысказанных чувств."
"pluto_saturn","pisces_aquarius","143","short words: 11 (need 12-25)","Может часами обсуждать глобальные идеи, но замкнётся, если спросить о личном."
"pluto_saturn","pisces_pisces","144","short words: 10 (need 12-25)","Чувствует всё настолько остро, что иногда сам пугается собственных эмоций."
"pluto_uranus","aries_taurus","2","short words: 10 (need 12-25)","Сначала долго сомневается, а потом делает по-своему, не слушая никого."
"pluto_uranus","aries_gemini","3","short words: 9 (need 12-25)","Меняет увлечения каждую неделю, но в каждом успевает нашуметь."
"pluto_uranus","aries_cancer","4","short words: 9 (need 12-25)","Вспыхивает быстро, но отходит долго, пережёвывая обиду в одиночестве."
"pluto_uranus","aries_virgo","6","short words: 9 (need 12-25)","Мечтает действовать быстро, но перфекционизм заставляет перепроверять каждую дет"
"pluto_uranus","aries_pisces","12","full words: 82 (need 50-80)","Может внезапно сорваться с места ради спонтанной идеи, а потом долго разбираться"
"pluto_uranus","taurus_taurus","14","banned: ""будет""","Если он что-то решил, можно не тратить время на споры — он не отступит."
"pluto_uranus","taurus_libra","19","banned: ""будет""","Долго взвешивает все за и против, чтобы не нарушить ни свой покой, ни чужое спок"
"pluto_uranus","taurus_sagittarius","21","short words: 11 (need 12-25); full words: 84 (need 50-80)","Копит долго, тратит широко — на яркие впечатления и дорогие игрушки."
"pluto_uranus","gemini_taurus","26","banned: ""будет""","Впитывает новое, но применяет только то, что укладывается в его устоявшийся укла"
"pluto_uranus","gemini_cancer","28","short words: 11 (need 12-25)","Осторожно собирает информацию о других, но сам раскрывается медленно и неохотно."
"pluto_uranus","gemini_libra","31","short words: 11 (need 12-25)","Старается сохранить равновесие, но неожиданно для всех может резко сменить позиц"
"pluto_uranus","cancer_gemini","39","short words: 11 (need 12-25)","Может сначала горячо поссориться, а потом превратить ссору в интеллектуальную ди"
"pluto_uranus","cancer_leo","41","banned: ""будет""","Сначала устроит яркое шоу из заботы, а потом будет долго переживать, что его неп"
"pluto_uranus","cancer_scorpio","44","banned: ""глубина""","Помнит всё до мельчайших деталей и никогда не забывает обид, даже если простил н"
"pluto_uranus","cancer_sagittarius","45","short words: 11 (need 12-25); banned: ""будет""","Мечтает о домашнем уюте и дальних странствиях одновременно, разрываясь между ним"
"pluto_uranus","cancer_capricorn","46","banned: ""фундамент""","Выглядит сдержанным и надёжным, но внутри переживает всё очень глубоко и лично."
"pluto_uranus","cancer_pisces","48","short words: 11 (need 12-25)","Тонко чувствует других, но ему жизненно необходимо иногда побыть в одиночестве."
"pluto_uranus","leo_gemini","51","short words: 11 (need 12-25)","Может начать учить японский, а через неделю переключиться на кулинарные курсы."
"pluto_uranus","leo_cancer","52","full words: 82 (need 50-80)","Может обидеться на то, что ему не предложили чай, и молчать весь вечер."
"pluto_uranus","leo_sagittarius","57","short words: 10 (need 12-25)","Ему вечно мало впечатлений, он готов сорваться в любую минуту."
"pluto_uranus","leo_capricorn","58","short words: 10 (need 12-25)","Он не спешит, но каждый его шаг приближает к цели."
"pluto_uranus","leo_pisces","60","short words: 8 (need 12-25)","Он легко увлекается новыми идеями, но быстро остывает."
